userid,saledatetime,StickerPrice,Odometer
6548,2018-02-21 03:03:00,18481,15544
6551,2018-02-17 13:42:00,28370,22511
6553,2018-04-17 08:42:00,33211,15963
6556,2018-04-28 23:24:00,15340,16602
6558,2018-04-08 21:38:00,36135,20840
6559,2018-03-26 16:12:00,12571,9771
6560,2018-02-17 12:25:00,24289,15287
6562,2018-03-17 01:25:00,19400,13820
6563,2018-03-22 03:47:00,20680,8204
6566,2018-06-19 18:35:00,22062,14619
6567,2018-02-09 07:01:00,18184,9455
6568,2018-05-02 02:23:00,32943,23883
6570,2018-05-18 05:36:00,23619,9086
6572,2018-03-24 07:10:00,12933,9880
6573,2018-03-07 11:57:00,16849,21055
6577,2018-04-02 01:15:00,25643,17693
6578,2018-03-09 09:15:00,12617,11785
6579,2018-03-02 04:08:00,13781,14134
6580,2018-05-17 16:06:00,31147,17344
6583,2018-05-02 10:05:00,20160,14048
6587,2018-04-29 00:51:00,34530,22359
6588,2018-05-12 00:43:00,12897,13869
6589,2018-02-28 21:03:00,15866,24760
6590,2018-04-22 10:03:00,12538,9761
6591,2018-04-20 17:12:00,13421,20026
6593,2018-06-02 08:02:00,33476,12043
6594,2018-06-01 04:00:00,16943,15083
6599,2018-06-22 23:42:00,32913,17874
6600,2018-03-20 22:24:00,20255,16076
6601,2018-04-22 13:12:00,30892,21268
6604,2018-01-25 22:13:00,13345,18004
6612,2018-02-09 04:44:00,13399,20020
6613,2018-04-14 08:52:00,23907,15172
6615,2018-01-26 05:01:00,28845,24654
6616,2018-04-22 15:48:00,30177,17053
6617,2018-06-10 01:51:00,34594,22378
6618,2018-06-07 10:43:00,27796,18339
6620,2018-05-13 22:01:00,12008,13602
6621,2018-03-23 08:08:00,13036,13911
6622,2018-05-23 01:49:00,22499,14750
6624,2018-02-18 13:12:00,20594,14178
6625,2018-04-25 13:40:00,13697,16109
6626,2018-01-16 04:39:00,22034,16610
6628,2018-06-13 12:21:00,36092,12828
6629,2018-04-05 22:33:00,16826,13048
6630,2018-05-12 15:59:00,15759,24728
6631,2018-03-26 03:19:00,26877,22063
6632,2018-02-14 06:33:00,12923,11877
6633,2018-03-12 13:11:00,19513,21854
6640,2018-02-11 15:02:00,16842,15053
6642,2018-04-20 03:45:00,14845,12454
6643,2018-06-01 23:08:00,13273,11982
6645,2018-02-08 08:21:00,33051,17915
6646,2018-06-03 16:32:00,21640,8492
6647,2018-03-01 17:55:00,12206,11662
6650,2018-05-22 15:03:00,36335,16901
6657,2018-04-24 13:19:00,36954,21086
6659,2018-04-29 03:14:00,23503,13051
6660,2018-03-29 18:59:00,22421,6726
6662,2018-02-17 18:45:00,25681,19704
6667,2018-02-25 00:17:00,34181,16254
6668,2018-04-23 07:50:00,20317,8095
6671,2018-04-07 11:31:00,12622,19786
6881,2018-02-19 13:16:00,36090,26827
6882,2018-05-12 04:32:00,30694,23208
6883,2018-02-23 20:43:00,16778,11033
6888,2018-02-26 01:19:00,15528,12658
6891,2018-04-26 12:29:00,30511,23153
6892,2018-06-03 16:07:00,34198,22259
6895,2018-04-26 19:34:00,16786,9036
6900,2018-05-27 16:03:00,30939,21282
6904,2018-05-12 01:23:00,31133,17340
6907,2018-04-30 04:39:00,16835,19051
6908,2018-05-03 21:48:00,23810,15143
6911,2018-02-24 05:37:00,26862,18058
6915,2018-02-25 06:12:00,13457,20037
6922,2018-02-15 12:08:00,16441,16932
6927,2018-05-20 08:00:00,20899,12270
6929,2018-03-24 11:47:00,15946,16784
6932,2018-02-12 12:00:00,13538,10061
6933,2018-02-18 01:36:00,19673,17902
6934,2018-02-17 14:46:00,18460,11538
6936,2018-02-13 15:05:00,16351,4905
6937,2018-03-15 08:01:00,14917,8475
6939,2018-05-16 23:59:00,20778,12233
6940,2018-04-06 21:22:00,24925,13478
6941,2018-02-03 17:21:00,26129,15839
6943,2018-05-13 16:45:00,32063,21619
6944,2018-02-12 01:58:00,33899,34170
6945,2018-03-12 03:06:00,29781,18934
6947,2018-02-02 20:25:00,33576,24073
6948,2018-03-29 03:44:00,26478,7943
6951,2018-03-15 13:41:00,28997,18699
6955,2018-05-20 01:26:00,26175,13852
6958,2018-04-21 04:49:00,29292,20788
6962,2018-01-29 14:17:00,12503,21751
6963,2018-04-16 22:39:00,34678,18403
6965,2018-05-14 19:38:00,34832,30450
6967,2018-04-16 13:47:00,35513,22654
6968,2018-04-17 18:38:00,23780,13134
6971,2018-05-17 15:19:00,33670,14101
6972,2018-04-07 18:19:00,16612,20984
6973,2018-01-29 02:49:00,15830,12749
6974,2018-03-09 11:50:00,29109,20733
6975,2018-05-04 12:42:00,13549,10065
6976,2018-05-07 18:30:00,12853,19856
6979,2018-01-31 19:12:00,22769,10831
6980,2018-05-07 19:37:00,25316,23595
6981,2018-03-02 13:07:00,22202,14661
6985,2018-02-26 20:57:00,35048,20514
6986,2018-05-08 01:41:00,12450,11735
6989,2018-05-14 03:00:00,36280,16884
6990,2018-04-05 23:58:00,12234,15670
6991,2018-04-17 11:54:00,34792,16437
6992,2018-03-31 02:15:00,17892,17367
6996,2018-02-08 18:32:00,32889,13867
6998,2018-05-06 17:45:00,12585,19775
6999,2018-01-27 04:16:00,12230,19669
7001,2018-05-31 15:03:00,25321,17596
7002,2018-05-22 18:28:00,17545,17263
7005,2018-06-23 10:05:00,32347,13704
7009,2018-06-14 16:07:00,34428,16328
7011,2018-05-06 16:19:00,23172,8952
7014,2018-05-23 16:21:00,34579,14374
7015,2018-02-21 04:17:00,24716,11415
7018,2018-05-02 07:17:00,30331,25099
7022,2018-03-17 19:34:00,18677,19603
7030,2018-05-02 19:42:00,19832,7950
7032,2018-04-27 13:25:00,27422,16227
7033,2018-05-07 11:11:00,26521,15956
7034,2018-02-07 22:04:00,14433,14330
7035,2018-03-30 00:45:00,28105,18431
7038,2018-03-01 14:29:00,36931,19079
7040,2018-02-26 18:22:00,30882,21265
7041,2018-01-20 23:51:00,14991,28497
7043,2018-03-14 13:05:00,21869,10561
7044,2018-05-06 02:06:00,13331,13999
7048,2018-02-03 14:03:00,27848,20354
7052,2018-02-24 01:27:00,33891,18167
7053,2018-04-04 14:17:00,30061,15018
7057,2018-02-11 16:21:00,27113,20134
7059,2018-03-25 20:14:00,32906,17872
7064,2018-03-15 16:33:00,33219,27966
7065,2018-03-22 15:52:00,36763,25029
7068,2018-04-04 01:35:00,26292,21888
7069,2018-03-17 08:15:00,32699,19810
7070,2018-04-14 09:39:00,29020,30706
7072,2018-02-28 09:49:00,13309,19993
7075,2018-02-15 08:40:00,29230,10769
7076,2018-01-24 18:05:00,34055,26217
7078,2018-05-12 00:14:00,27369,10211
7079,2018-04-03 20:32:00,33640,20092
7080,2018-02-19 20:16:00,28656,26597
7082,2018-02-26 18:05:00,26520,13956
7083,2018-05-06 02:36:00,15520,6656
7084,2018-02-08 15:06:00,16833,15050
7088,2018-05-18 16:41:00,36657,20997
7089,2018-04-20 16:30:00,18054,19416
7507,2018-02-13 21:27:00,21830,16549
7508,2018-02-06 06:15:00,34545,16364
7509,2018-06-04 05:50:00,18997,17699
7511,2018-05-30 11:08:00,26764,14029
7513,2018-04-22 16:15:00,23196,18959
7514,2018-02-16 14:43:00,22062,20619
7517,2018-03-12 18:32:00,25761,17728
7518,2018-05-25 00:38:00,30675,19202
7521,2018-04-05 09:26:00,34957,20487
7523,2018-03-07 18:56:00,23155,14947
7524,2018-04-11 19:58:00,12883,7865
7525,2018-03-03 20:13:00,23207,14962
7529,2018-05-17 09:53:00,12274,9682
7532,2018-04-08 17:43:00,34951,24485
7534,2018-04-27 02:34:00,36748,25024
7535,2018-05-27 06:20:00,32969,13891
7536,2018-05-04 19:52:00,34704,28411
7537,2018-03-13 15:46:00,28179,16454
7538,2018-06-19 06:27:00,12688,9806
7539,2018-04-27 23:10:00,15851,10755
7540,2018-02-15 08:25:00,12105,13632
7541,2018-05-31 19:19:00,17029,19109
7543,2018-04-19 04:35:00,36724,25017
7547,2018-03-26 13:19:00,14590,16377
7551,2018-04-11 07:56:00,35543,20663
7552,2018-02-24 16:20:00,24414,17324
7554,2018-04-02 15:12:00,20234,12070
7557,2018-03-15 20:24:00,16872,15061
7564,2018-06-10 21:02:00,17480,17244
7570,2018-04-22 00:42:00,28228,12468
7571,2018-05-04 15:08:00,19096,23729
7572,2018-02-07 14:44:00,18509,11553
7576,2018-04-30 06:04:00,25709,13713
7578,2018-03-06 07:28:00,30953,15286
7579,2018-05-05 09:27:00,12604,17781
7581,2018-05-29 04:25:00,22527,10758
7582,2018-04-10 21:08:00,14329,28299
7583,2018-02-22 13:08:00,22814,18844
7584,2018-04-21 19:59:00,31909,19573
7586,2018-02-07 18:44:00,29228,12768
7588,2018-02-28 12:17:00,31981,15594
7590,2018-03-23 05:25:00,28571,28571
7592,2018-04-23 20:10:00,26851,26055
7594,2018-02-10 11:07:00,20256,14077
7598,2018-04-11 13:31:00,26123,25837
7601,2018-04-04 02:58:00,22401,12720
7603,2018-04-20 10:33:00,31919,9576
7604,2018-04-30 19:09:00,20452,16136
7606,2018-06-04 16:05:00,28916,12675
7607,2018-04-24 21:11:00,22506,18752
7608,2018-03-05 18:27:00,12977,17893
7609,2018-05-28 01:33:00,24360,15308
7612,2018-03-26 00:06:00,15602,8680
7615,2018-03-11 08:44:00,20199,22060
7616,2018-05-03 18:12:00,29030,18709
7626,2018-04-13 16:09:00,24628,11388
7627,2018-04-11 15:20:00,30347,21104
7629,2018-03-21 15:23:00,21692,10508
7630,2018-03-18 13:43:00,28635,22590
7631,2018-03-20 10:35:00,22438,18732
7633,2018-03-16 00:09:00,36079,20824
7636,2018-02-25 17:17:00,28096,18429
7637,2018-04-30 07:01:00,24025,21207
7640,2018-03-22 17:32:00,34109,16233
7641,2018-04-27 19:32:00,19377,15813
7642,2018-05-26 20:52:00,27208,16163
7644,2018-06-09 13:41:00,20954,10286
7646,2018-06-22 09:24:00,31832,17550
7648,2018-05-23 21:20:00,23515,9054
7649,2018-04-28 17:37:00,27340,14202
7650,2018-05-18 16:35:00,18785,21635
7651,2018-03-12 10:39:00,16598,12979
7652,2018-06-11 09:28:00,29256,16777
7653,2018-03-15 13:02:00,27242,12173
7657,2018-03-02 04:55:00,29009,26703
7660,2018-02-17 04:27:00,25703,21711
7662,2018-03-24 15:18:00,33681,16104
7663,2018-04-08 01:15:00,15147,16544
7664,2018-03-09 07:22:00,21114,20334
7665,2018-04-08 21:05:00,26320,13896
7666,2018-05-05 08:36:00,12330,13699
7667,2018-01-26 23:21:00,21211,14363
7668,2018-04-15 08:03:00,31781,13534
7669,2018-03-12 02:17:00,21419,16426
7672,2018-03-16 20:05:00,17298,17189
7673,2018-05-08 12:26:00,26733,16020
7678,2018-05-22 07:33:00,24386,21316
7679,2018-04-18 00:42:00,33764,26129
7680,2018-03-22 03:15:00,28741,14622
7682,2018-05-05 08:38:00,12571,9771
7683,2018-05-17 07:05:00,36760,19028
7684,2018-04-02 16:45:00,36612,20984
7685,2018-02-13 17:42:00,36867,19060
7687,2018-03-24 23:11:00,13107,13932
7689,2018-06-10 13:36:00,30650,19195
7690,2018-02-02 19:58:00,18956,15687
7691,2018-05-12 16:50:00,13660,16098
7692,2018-03-03 20:21:00,19679,17904
7697,2018-03-24 18:14:00,27569,10271
7700,2018-02-21 19:28:00,20415,16125
7701,2018-05-21 16:55:00,22596,18779
7702,2018-05-05 14:05:00,28556,20567
7704,2018-03-30 05:00:00,25404,13621
7707,2018-05-13 09:17:00,16251,18875
7708,2018-03-15 12:08:00,28755,18626
7709,2018-04-04 13:28:00,31445,29434
7711,2018-03-01 04:48:00,16920,15076
7714,2018-03-10 07:10:00,20373,14112
7715,2018-05-07 12:40:00,15357,12607
7716,2018-02-28 18:12:00,29185,16755
7717,2018-03-08 14:17:00,19430,21829
7718,2018-06-03 19:04:00,31982,19594
7719,2018-02-01 08:16:00,28776,22633
7720,2018-06-10 20:06:00,18496,11549
7725,2018-05-23 16:53:00,34584,18375
7726,2018-06-01 05:16:00,15342,14603
7727,2018-03-17 05:16:00,27937,16381
7730,2018-02-25 21:57:00,17706,13312
7731,2018-04-18 23:36:00,28327,12498
7734,2018-05-27 08:56:00,26446,13934
7735,2018-05-11 01:49:00,25989,11797
7737,2018-02-23 05:17:00,30854,17256
7739,2018-04-18 22:08:00,28347,24504
7740,2018-02-14 18:20:00,16585,12975
7741,2018-03-18 23:09:00,23695,19109
7748,2018-03-15 13:00:00,35936,18781
7749,2018-03-15 06:04:00,17757,21327
7752,2018-05-02 12:03:00,28190,10457
7754,2018-03-09 10:51:00,26750,22025
7755,2018-01-15 08:27:00,17385,15216
7760,2018-04-18 11:28:00,21755,18526
7764,2018-02-21 07:39:00,34284,12285
7765,2018-06-03 13:27:00,14756,14427
7769,2018-05-16 07:11:00,18656,13597
7773,2018-02-12 00:39:00,24764,13429
7774,2018-03-14 06:28:00,34060,16218
7775,2018-04-28 02:32:00,36880,27064
7776,2018-05-31 17:03:00,36571,20971
7777,2018-04-23 08:07:00,17100,21130
7778,2018-06-19 10:54:00,16387,12916
7779,2018-05-26 09:31:00,31182,19354
7780,2018-03-13 21:11:00,16689,9007
7781,2018-06-25 20:46:00,30340,23102
7782,2018-04-02 04:37:00,34175,16252
7783,2018-01-13 23:34:00,25835,21750
7784,2018-02-10 17:53:00,17057,13117
7785,2018-03-31 08:14:00,19622,15887
7786,2018-05-09 12:50:00,33840,20152
7787,2018-05-04 09:56:00,26342,15902
7790,2018-02-13 05:51:00,24108,15232
7792,2018-06-01 16:06:00,17781,17334
7793,2018-02-26 13:48:00,32941,15882
7794,2018-02-05 06:20:00,15207,18562
7795,2018-02-28 21:08:00,36775,25033
7796,2018-04-09 15:14:00,30860,29258
7797,2018-05-18 18:28:00,36663,26999
7798,2018-02-03 18:15:00,28512,20553
7800,2018-03-08 07:26:00,18285,7485
7802,2018-03-24 09:12:00,18890,17667
7803,2018-05-14 16:22:00,35534,18660
7807,2018-06-04 04:17:00,35704,20711
7810,2018-06-01 12:58:00,22434,18730
7812,2018-03-01 10:03:00,36058,24817
7813,2018-03-23 12:53:00,15308,14593
7814,2018-02-23 04:13:00,36334,28900
7816,2018-06-12 06:37:00,30733,15220
7817,2018-02-25 10:06:00,27052,22116
7818,2018-01-31 02:37:00,20160,22048
7819,2018-05-29 06:15:00,23622,17087
7820,2018-05-14 23:09:00,26903,24071
7824,2018-05-01 14:38:00,30895,27268
7829,2018-03-03 13:20:00,12164,23649
7830,2018-05-27 12:50:00,18637,15591
7831,2018-03-24 05:54:00,14852,18456
7835,2018-03-30 20:08:00,19569,15871
7836,2018-04-24 22:06:00,31102,21331
7838,2018-04-07 10:38:00,13334,12000
7843,2018-05-11 02:09:00,26659,23998
7844,2018-05-21 20:58:00,17280,7184
7846,2018-04-10 21:15:00,27575,20272
7848,2018-03-11 20:47:00,30258,19077
7850,2018-04-15 15:23:00,21678,12503
7853,2018-04-07 04:27:00,13457,16037
7855,2018-01-20 21:26:00,31531,17459
7857,2018-05-02 18:09:00,18660,9598
7861,2018-04-30 20:10:00,16780,19034
7864,2018-04-07 23:55:00,16982,11095
7865,2018-05-05 05:14:00,24397,21319
7867,2018-03-26 08:47:00,12259,11678
7869,2018-05-03 09:54:00,26936,30081
7870,2018-02-09 12:38:00,13341,6002
7871,2018-04-13 11:26:00,33254,21976
7874,2018-02-03 13:27:00,21313,18394
7875,2018-04-13 14:28:00,15259,8578
7877,2018-03-26 21:10:00,34512,14354
7882,2018-02-28 21:04:00,22586,18776
7883,2018-05-24 08:51:00,15885,18766
7885,2018-06-20 19:05:00,17506,17252
7887,2018-03-19 13:03:00,16680,9004
7888,2018-05-18 12:01:00,21980,26594
7890,2018-03-16 05:54:00,13820,22146
7893,2018-05-05 04:19:00,17221,15166
7897,2018-03-30 10:30:00,24094,17228
7898,2018-03-25 15:11:00,19936,15981
7899,2018-04-16 14:20:00,18082,13425
7901,2018-05-06 15:16:00,31558,11467
7905,2018-02-11 16:07:00,29858,14957
7907,2018-03-07 17:58:00,15935,12781
7909,2018-06-05 20:36:00,31940,19582
7912,2018-03-08 01:09:00,29647,14894
7915,2018-06-02 11:10:00,21141,20342
7916,2018-02-22 17:17:00,36649,20995
7918,2018-02-21 21:08:00,26339,13902
7919,2018-02-27 15:44:00,27128,18138
7920,2018-03-23 23:16:00,27580,18274
7921,2018-03-15 06:49:00,12257,11677
7923,2018-04-26 07:59:00,17989,17397
7925,2018-03-24 09:07:00,15949,10785
7929,2018-03-08 14:29:00,31025,21307
7930,2018-04-25 18:44:00,24453,15336
7931,2018-02-09 17:33:00,26551,9965
7936,2018-03-07 18:05:00,22753,16826
7937,2018-06-02 23:37:00,24398,15319
7939,2018-02-06 05:07:00,18632,11590
7940,2018-06-09 10:28:00,15430,20629
7942,2018-06-14 15:16:00,20794,32238
7944,2018-02-22 07:59:00,20651,28195
7945,2018-05-17 18:32:00,15101,16530
7947,2018-06-02 00:24:00,35469,16641
7954,2018-01-11 12:31:00,21285,16385
7955,2018-03-14 01:31:00,16152,16846
7956,2018-06-10 03:06:00,20274,12082
7958,2018-04-04 10:16:00,15211,10563
7965,2018-01-29 16:13:00,26635,13991
7967,2018-05-27 11:13:00,16780,15034
7968,2018-06-03 00:34:00,14664,18399
7970,2018-03-09 20:52:00,21061,20318
7972,2018-05-12 09:06:00,13056,9917
7973,2018-03-01 05:36:00,17581,11274
7975,2018-03-11 02:35:00,12597,11779
7981,2018-04-28 20:00:00,36028,12808
7983,2018-04-24 09:14:00,22709,8813
7984,2018-05-10 06:43:00,26872,18062
7989,2018-02-02 01:53:00,15918,10776
7994,2018-06-01 04:48:00,31524,15457
7996,2018-03-13 23:01:00,35370,22611
7997,2018-04-05 13:38:00,22055,20616
7998,2018-01-27 07:39:00,24661,13398
8000,2018-01-28 06:27:00,31240,19372
8004,2018-01-18 19:13:00,22454,8736
8007,2018-03-13 23:46:00,20055,16016
8008,2018-04-12 16:30:00,31850,19555
8013,2018-03-22 11:33:00,27066,22120
8014,2018-05-30 08:49:00,35079,18524
8026,2018-05-21 19:54:00,32739,13822
8027,2018-04-20 03:23:00,16637,14991
8029,2018-02-23 12:53:00,25783,23735
8031,2018-03-28 09:53:00,12609,3783
8034,2018-05-05 10:43:00,36043,26813
8035,2018-04-01 11:26:00,15075,4523
8036,2018-05-27 00:34:00,26047,17814
8040,2018-04-07 05:36:00,14428,10328
8044,2018-05-04 14:21:00,33979,24194
8047,2018-06-03 08:36:00,18630,13589
8048,2018-01-29 19:37:00,28934,22680
8049,2018-02-28 10:09:00,22460,28738
8053,2018-06-12 00:47:00,23845,13154
8054,2018-04-25 22:21:00,24570,13371
8055,2018-02-28 21:48:00,33065,25920
8056,2018-05-16 05:46:00,12196,15659
8057,2018-04-13 23:27:00,30572,27172
8059,2018-05-27 05:23:00,12175,7653
8060,2018-04-07 10:36:00,26834,12050
8063,2018-05-12 00:53:00,28035,14411
8064,2018-05-04 13:17:00,13767,14130
8068,2018-03-22 20:51:00,12078,15623
8073,2018-05-03 18:33:00,34083,18225
8076,2018-02-10 11:23:00,20811,14243
8077,2018-06-18 15:00:00,18510,17553
8078,2018-02-19 07:05:00,23608,19082
8079,2018-03-25 00:25:00,17141,19142
8080,2018-05-01 20:48:00,20146,16044
8082,2018-03-10 16:57:00,27409,18223
8084,2018-03-28 13:45:00,36034,16810
8085,2018-03-28 20:01:00,33308,13993
8086,2018-02-15 20:38:00,34711,14413
8087,2018-05-01 11:10:00,17721,15316
8093,2018-05-06 20:59:00,28975,18692
8094,2018-04-23 19:11:00,15310,16593
8096,2018-03-11 01:18:00,17682,9305
8097,2018-04-03 04:43:00,31482,15445
8100,2018-01-18 15:33:00,22396,8719
8101,2018-06-30 05:22:00,19416,17825
8102,2018-02-16 09:04:00,17137,19141
8105,2018-04-05 07:24:00,32223,19667
8108,2018-02-07 11:40:00,34810,22443
8112,2018-02-21 19:21:00,29882,14965
8113,2018-06-12 10:53:00,32531,17759
8116,2018-04-22 10:20:00,27027,24108
8117,2018-03-11 22:02:00,24801,21440
8118,2018-05-29 17:42:00,23345,23004
8120,2018-06-22 14:32:00,12649,9795
8122,2018-05-07 13:18:00,23731,19119
8124,2018-02-19 14:02:00,24683,15405
8129,2018-05-07 22:19:00,29480,14844
8130,2018-03-22 14:59:00,24655,17397
8757,2018-04-24 06:18:00,32396,17719
8759,2018-03-23 11:43:00,23709,19113
8760,2018-03-07 20:01:00,23425,15028
8761,2018-03-21 22:08:00,36367,20910
8766,2018-05-02 22:39:00,25679,25704
8767,2018-03-12 16:52:00,24854,11456
8772,2018-02-26 10:14:00,28523,22557
8780,2018-02-24 21:08:00,22281,20684
8787,2018-02-10 15:19:00,30756,17227
8790,2018-05-04 23:57:00,14279,26284
8791,2018-05-07 06:13:00,15178,14553
8795,2018-02-14 19:29:00,24194,13258
8798,2018-04-27 11:29:00,32520,23756
8800,2018-05-18 13:28:00,31800,17540
8804,2018-06-28 04:44:00,13241,17972
8809,2018-04-21 09:41:00,19078,11724
8814,2018-04-27 01:01:00,15817,20745
8817,2018-04-07 03:36:00,25985,13796
8818,2018-05-10 18:31:00,16752,9026
8820,2018-05-17 00:29:00,36817,31045
8821,2018-04-10 13:34:00,24684,21405
8822,2018-02-06 06:06:00,17949,21385
8825,2018-06-13 01:24:00,22957,20887
8826,2018-02-28 02:31:00,22778,22833
8827,2018-02-07 04:34:00,18296,19489
8831,2018-06-07 18:23:00,26717,12015
8834,2018-06-21 21:16:00,15121,12536
8838,2018-04-07 09:31:00,13679,20104
8839,2018-03-20 04:28:00,34748,20425
8840,2018-04-05 08:35:00,19372,19812
8841,2018-04-27 14:42:00,16162,22848
8842,2018-02-19 11:34:00,24103,13231
8844,2018-06-01 22:45:00,14284,8285
8846,2018-03-28 02:28:00,33466,14040
8851,2018-03-14 19:43:00,24101,15230
8852,2018-03-15 09:13:00,26867,24060
8853,2018-02-17 06:22:00,15523,8657
8855,2018-04-30 11:45:00,15864,8759
8856,2018-04-06 20:32:00,34927,22478
8857,2018-04-19 02:30:00,27138,20141
8858,2018-05-08 17:20:00,25966,17790
8863,2018-03-18 07:27:00,14498,8350
8864,2018-05-11 15:13:00,21308,18392
8867,2018-03-09 19:13:00,22766,18830
8868,2018-04-21 15:58:00,22065,18620
8869,2018-02-04 17:08:00,15607,20682
8871,2018-04-26 11:09:00,30113,19034
8872,2018-03-09 05:42:00,35508,22652
8877,2018-01-27 01:50:00,36367,28910
8878,2018-05-08 21:22:00,25008,17502
8879,2018-04-25 19:25:00,12358,13707
8880,2018-02-11 03:31:00,34789,28437
8887,2018-03-05 23:12:00,18859,15658
8890,2018-04-20 17:37:00,13308,23992
8893,2018-04-14 10:05:00,31476,21443
8894,2018-02-24 17:27:00,20347,14104
8895,2018-06-05 11:39:00,30686,21206
8898,2018-03-29 10:10:00,16974,15092
8903,2018-03-04 07:48:00,20214,18064
8904,2018-02-01 01:50:00,22929,16879
8906,2018-02-17 04:13:00,22520,20756
8907,2018-05-02 12:17:00,31873,29562
8912,2018-03-17 22:09:00,20468,18140
8913,2018-04-30 20:52:00,15847,14754
8914,2018-05-21 14:51:00,13977,14193
8915,2018-05-20 23:37:00,26053,11816
8916,2018-03-19 02:06:00,29428,18828
8918,2018-03-07 15:31:00,17270,23181
8921,2018-03-30 15:20:00,14995,12498
8923,2018-02-22 11:28:00,27159,28148
8929,2018-02-04 09:35:00,25271,19581
8930,2018-02-25 12:52:00,24035,21211
8934,2018-05-26 03:33:00,25766,15730
8936,2018-04-25 00:59:00,31633,15490
8942,2018-04-28 18:20:00,16258,18877
8943,2018-02-01 16:55:00,19023,11707
8946,2018-03-23 03:32:00,35139,20542
8947,2018-06-03 08:53:00,27779,18334
8951,2018-05-16 18:07:00,23581,11074
8953,2018-02-12 02:20:00,21213,14364
8954,2018-03-12 07:41:00,32434,13730
8957,2018-04-30 04:58:00,30494,17148
8958,2018-05-29 22:37:00,22322,18697
8962,2018-03-25 01:22:00,33106,21932
8963,2018-05-17 02:13:00,30246,15074
9177,2018-04-30 14:01:00,12823,13847
9178,2018-03-17 11:05:00,31894,23568
9181,2018-02-25 01:13:00,23642,25093
